ts,ProductID,Type,Airtemperature[°C],Processtemperature[°C],Rotationalspeed[rpm],Torque[Nm],Toolwear[min],FailureType
2023-07-19 08:30:00,L51822,L,31.05000000000001,39.25,1238,54.6,226,Heat Dissipation Failure
2023-07-19 08:45:00,L51823,L,31.05000000000001,39.25,1324,54.2,228,Heat Dissipation Failure
2023-07-19 09:00:00,L51824,L,31.05000000000001,39.25,1514,41.2,230,No Failure
2023-07-19 09:15:00,L51825,L,31.15000000000004,39.25,1732,25.6,232,No Failure
2023-07-19 09:30:00,L51826,L,31.15000000000004,39.25,1497,46.0,234,Tool Wear Failure
2023-07-19 09:45:00,L51827,L,31.15000000000004,39.25,1958,21.5,0,No Failure
2023-07-19 10:00:00,L51828,L,31.15000000000004,39.25,1630,32.5,2,No Failure
2023-07-19 10:15:00,M19509,M,31.15000000000004,39.25,1395,59.1,4,No Failure
2023-07-19 10:30:00,L51830,L,31.15000000000004,39.25,1658,30.5,7,No Failure
2023-07-19 10:45:00,L51831,L,31.05000000000001,39.25,1349,51.1,9,Heat Dissipation Failure
2023-07-19 11:00:00,L51832,L,30.950000000000045,39.05000000000001,1452,52.9,11,No Failure
2023-07-19 11:15:00,M19513,M,30.950000000000045,38.950000000000045,1594,35.5,13,No Failure
2023-07-19 11:30:00,M19514,M,30.950000000000045,38.85000000000002,1510,47.6,16,No Failure
2023-07-19 11:45:00,L51835,L,30.950000000000045,38.950000000000045,1854,22.6,19,No Failure
2023-07-19 12:00:00,L51836,L,30.950000000000045,39.05000000000001,1626,32.3,21,No Failure
2023-07-19 12:15:00,L51837,L,30.950000000000045,39.05000000000001,1628,35.2,23,No Failure
2023-07-19 12:30:00,L51838,L,30.950000000000045,39.05000000000001,1679,34.8,25,No Failure
2023-07-19 12:45:00,M19519,M,30.950000000000045,39.05000000000001,1489,44.5,27,No Failure
2023-07-19 13:00:00,L51840,L,31.05000000000001,39.05000000000001,1439,43.9,30,No Failure
2023-07-19 13:15:00,L51841,L,31.15000000000004,39.150000000000034,1350,48.1,32,Heat Dissipation Failure
2023-07-19 13:30:00,H34076,H,31.15000000000004,39.05000000000001,1607,31.7,34,No Failure
2023-07-19 13:45:00,L51843,L,31.15000000000004,39.150000000000034,1389,53.9,39,No Failure
2023-07-19 14:00:00,M19524,M,31.15000000000004,39.150000000000034,1566,46.1,41,No Failure
2023-07-19 14:15:00,M19525,M,31.25,39.25,1307,54.0,44,Heat Dissipation Failure
2023-07-19 14:30:00,M19526,M,31.15000000000004,39.35000000000002,1569,36.6,47,No Failure
2023-07-19 14:45:00,H34081,H,31.15000000000004,39.25,1651,30.6,50,No Failure
2023-07-19 15:00:00,H34082,H,31.15000000000004,39.25,1692,27.9,55,No Failure
2023-07-19 15:15:00,M19529,M,31.15000000000004,39.35000000000002,1373,47.3,60,Heat Dissipation Failure
2023-07-19 15:30:00,L51850,L,31.05000000000001,39.25,1610,35.5,63,No Failure
2023-07-19 15:45:00,L51851,L,31.15000000000004,39.25,1511,43.4,65,No Failure
2023-07-19 16:00:00,L51852,L,31.15000000000004,39.35000000000002,1412,55.6,67,No Failure
2023-07-19 16:15:00,L51853,L,31.25,39.35000000000002,1501,36.2,69,No Failure
2023-07-19 16:30:00,L51854,L,31.25,39.35000000000002,1414,44.8,71,No Failure
2023-07-19 16:45:00,H34089,H,31.350000000000023,39.35000000000002,1629,33.5,73,No Failure
2023-07-19 17:00:00,L51856,L,31.25,39.35000000000002,1879,21.3,78,No Failure
2023-07-19 17:15:00,H34091,H,31.350000000000023,39.450000000000045,1466,47.0,80,No Failure
2023-07-19 17:30:00,H34092,H,31.450000000000045,39.55000000000001,1476,40.1,85,No Failure
2023-07-19 17:45:00,L51859,L,31.450000000000045,39.650000000000034,1695,30.7,90,No Failure
2023-07-19 18:00:00,L51860,L,31.450000000000045,39.55000000000001,1491,39.8,92,No Failure
2023-07-19 18:15:00,M19541,M,31.450000000000045,39.650000000000034,1659,34.7,94,No Failure
2023-07-19 18:30:00,L51862,L,31.450000000000045,39.650000000000034,1567,31.7,97,No Failure
2023-07-19 18:45:00,L51863,L,31.450000000000045,39.650000000000034,1736,32.9,99,No Failure
2023-07-19 19:00:00,M19544,M,31.450000000000045,39.650000000000034,1421,44.8,101,No Failure
2023-07-19 19:15:00,M19545,M,31.450000000000045,39.650000000000034,1627,30.8,104,No Failure
2023-07-19 19:30:00,M19546,M,31.350000000000023,39.450000000000045,1562,34.2,107,No Failure
2023-07-19 19:45:00,L51867,L,31.350000000000023,39.450000000000045,2183,17.0,110,No Failure
2023-07-19 20:00:00,L51868,L,31.350000000000023,39.450000000000045,1577,38.1,112,No Failure
2023-07-19 20:15:00,M19549,M,31.25,39.35000000000002,1560,36.4,114,No Failure
2023-07-19 20:30:00,M19550,M,31.25,39.35000000000002,1483,43.0,117,No Failure
2023-07-19 20:45:00,L51871,L,31.350000000000023,39.35000000000002,1535,33.3,120,No Failure
2023-07-19 21:00:00,M19552,M,31.25,39.25,1606,29.6,122,No Failure
2023-07-19 21:15:00,M19553,M,31.25,39.35000000000002,1817,24.7,125,No Failure
2023-07-19 21:30:00,L51874,L,31.25,39.35000000000002,1424,50.8,128,No Failure
2023-07-19 21:45:00,L51875,L,31.15000000000004,39.450000000000045,1514,34.7,130,No Failure
2023-07-19 22:00:00,L51876,L,31.25,39.450000000000045,1449,41.7,132,No Failure
2023-07-19 22:15:00,M19557,M,31.350000000000023,39.450000000000045,1573,34.0,134,No Failure
2023-07-19 22:30:00,L51878,L,31.25,39.450000000000045,1564,41.9,137,No Failure
2023-07-19 22:45:00,L51879,L,31.350000000000023,39.450000000000045,1428,46.2,139,No Failure
2023-07-19 23:00:00,L51880,L,31.350000000000023,39.55000000000001,1620,31.0,141,No Failure
2023-07-19 23:15:00,H34115,H,31.350000000000023,39.55000000000001,1584,32.7,143,No Failure
2023-07-19 23:30:00,L51882,L,31.450000000000045,39.650000000000034,1222,66.8,148,Heat Dissipation Failure
2023-07-19 23:45:00,M19563,M,31.450000000000045,39.650000000000034,1432,42.5,150,No Failure
2023-07-20 00:00:00,L51884,L,31.55000000000001,39.75,1561,33.3,153,No Failure
2023-07-20 00:15:00,L51885,L,31.450000000000045,39.650000000000034,1614,33.2,155,No Failure
2023-07-20 00:30:00,L51886,L,31.350000000000023,39.55000000000001,1959,22.3,157,No Failure
2023-07-20 00:45:00,L51887,L,31.350000000000023,39.650000000000034,1944,23.5,159,No Failure
2023-07-20 01:00:00,L51888,L,31.25,39.55000000000001,1793,25.8,161,No Failure
2023-07-20 01:15:00,M19569,M,31.25,39.450000000000045,1446,50.0,163,No Failure
2023-07-20 01:30:00,L51890,L,31.25,39.55000000000001,1673,32.2,166,No Failure
2023-07-20 01:45:00,M19571,M,31.25,39.55000000000001,1515,44.2,168,No Failure
2023-07-20 02:00:00,L51892,L,31.25,39.650000000000034,1564,35.9,171,No Failure
2023-07-20 02:15:00,L51893,L,31.350000000000023,39.650000000000034,1451,45.2,173,No Failure
2023-07-20 02:30:00,H34128,H,31.25,39.650000000000034,1693,28.3,175,No Failure
2023-07-20 02:45:00,L51895,L,31.25,39.55000000000001,1476,42.3,180,No Failure
2023-07-20 03:00:00,L51896,L,31.25,39.450000000000045,1712,30.1,182,No Failure
2023-07-20 03:15:00,M19577,M,31.25,39.450000000000045,1425,45.4,184,No Failure
2023-07-20 03:30:00,L51898,L,31.15000000000004,39.450000000000045,1337,56.8,187,Heat Dissipation Failure
2023-07-20 03:45:00,M19579,M,31.25,39.55000000000001,1690,34.9,189,No Failure
2023-07-20 04:00:00,M19580,M,31.25,39.55000000000001,1353,44.1,192,Heat Dissipation Failure
2023-07-20 04:15:00,L51901,L,31.350000000000023,39.650000000000034,1927,21.9,195,No Failure
2023-07-20 04:30:00,M19582,M,31.25,39.650000000000034,1391,42.7,197,No Failure
2023-07-20 04:45:00,L51903,L,31.25,39.650000000000034,1366,50.9,200,Heat Dissipation Failure
2023-07-20 05:00:00,L51904,L,31.25,39.75,1771,31.6,202,No Failure
2023-07-20 05:15:00,M19585,M,31.25,39.650000000000034,1515,42.6,204,No Failure
2023-07-20 05:30:00,M19586,M,31.25,39.650000000000034,2133,18.3,207,No Failure
2023-07-20 05:45:00,M19587,M,31.25,39.650000000000034,1341,47.0,210,Heat Dissipation Failure
2023-07-20 06:00:00,L51908,L,31.25,39.55000000000001,1406,47.1,213,No Failure
2023-07-20 06:15:00,L51909,L,31.25,39.650000000000034,1306,61.0,215,Heat Dissipation Failure
2023-07-20 06:30:00,L51910,L,31.15000000000004,39.55000000000001,1508,35.5,217,No Failure
2023-07-20 06:45:00,L51911,L,31.15000000000004,39.450000000000045,1301,45.1,219,Heat Dissipation Failure
2023-07-20 07:00:00,L51912,L,31.15000000000004,39.55000000000001,1539,38.5,221,No Failure
2023-07-20 07:15:00,L51913,L,31.15000000000004,39.450000000000045,1484,44.6,223,No Failure
2023-07-20 07:30:00,L51914,L,31.05000000000001,39.35000000000002,1507,39.2,225,No Failure
2023-07-20 07:45:00,L51915,L,31.05000000000001,39.35000000000002,1544,42.5,227,No Failure
2023-07-20 08:00:00,L51916,L,31.05000000000001,39.35000000000002,1513,37.9,0,No Failure
2023-07-20 08:15:00,M19597,M,31.05000000000001,39.35000000000002,1336,58.2,2,Heat Dissipation Failure
2023-07-20 08:30:00,M19598,M,31.05000000000001,39.25,2102,19.0,5,No Failure
2023-07-20 08:45:00,L51919,L,31.05000000000001,39.25,1351,53.8,8,Heat Dissipation Failure
2023-07-20 09:00:00,L51920,L,31.15000000000004,39.35000000000002,1601,35.2,10,No Failure
2023-07-20 09:15:00,L51921,L,31.05000000000001,39.150000000000034,1393,52.9,12,No Failure
2023-07-20 09:30:00,L51922,L,31.15000000000004,39.150000000000034,1592,33.7,14,No Failure
2023-07-20 09:45:00,L51923,L,31.15000000000004,39.150000000000034,1409,51.8,16,No Failure
2023-07-20 10:00:00,L51924,L,31.15000000000004,39.150000000000034,1393,47.4,18,No Failure
2023-07-20 10:15:00,H34159,H,31.05000000000001,39.05000000000001,1475,43.1,20,No Failure
2023-07-20 10:30:00,L51926,L,31.05000000000001,39.05000000000001,1427,45.6,25,No Failure
2023-07-20 10:45:00,L51927,L,31.15000000000004,39.05000000000001,1763,27.3,27,No Failure
2023-07-20 11:00:00,L51928,L,31.05000000000001,39.05000000000001,1363,46.7,29,Heat Dissipation Failure
2023-07-20 11:15:00,L51929,L,31.05000000000001,39.05000000000001,1404,50.9,31,No Failure
2023-07-20 11:30:00,M19610,M,31.05000000000001,39.05000000000001,1688,31.9,33,No Failure
2023-07-20 11:45:00,L51931,L,31.15000000000004,39.25,1510,37.3,36,No Failure
2023-07-20 12:00:00,H34166,H,31.15000000000004,39.150000000000034,1502,39.5,38,No Failure
2023-07-20 12:15:00,H34167,H,31.05000000000001,39.25,1607,36.6,43,No Failure
2023-07-20 12:30:00,M19614,M,31.15000000000004,39.35000000000002,1384,54.8,48,No Failure
2023-07-20 12:45:00,L51935,L,31.25,39.55000000000001,1295,51.3,51,Heat Dissipation Failure
2023-07-20 13:00:00,H34170,H,31.25,39.55000000000001,1991,19.0,53,No Failure
2023-07-20 13:15:00,L51937,L,31.25,39.450000000000045,1497,42.8,58,No Failure
2023-07-20 13:30:00,L51938,L,31.350000000000023,39.450000000000045,1465,48.7,60,No Failure
2023-07-20 13:45:00,L51939,L,31.350000000000023,39.450000000000045,1361,46.5,62,Heat Dissipation Failure
2023-07-20 14:00:00,L51940,L,31.450000000000045,39.55000000000001,1546,38.5,64,No Failure
2023-07-20 14:15:00,H34175,H,31.55000000000001,39.75,1332,52.7,66,Heat Dissipation Failure
2023-07-20 14:30:00,M19622,M,31.55000000000001,39.85000000000002,2663,11.4,71,Power Failure
2023-07-20 14:45:00,L51943,L,31.55000000000001,39.950000000000045,1443,45.9,74,No Failure
2023-07-20 15:00:00,M19624,M,31.55000000000001,39.85000000000002,1402,48.6,76,No Failure
2023-07-20 15:15:00,L51945,L,31.55000000000001,39.85000000000002,1892,22.5,79,No Failure
2023-07-20 15:30:00,M19626,M,31.450000000000045,39.85000000000002,1645,35.7,81,No Failure
2023-07-20 15:45:00,L51947,L,31.450000000000045,39.75,1473,50.1,84,No Failure
2023-07-20 16:00:00,L51948,L,31.450000000000045,39.85000000000002,1309,52.9,86,Heat Dissipation Failure
2023-07-20 16:15:00,H34183,H,31.450000000000045,39.75,1544,37.1,88,No Failure
2023-07-20 16:30:00,L51950,L,31.350000000000023,39.75,1344,49.3,93,Heat Dissipation Failure
2023-07-20 16:45:00,M19631,M,31.450000000000045,39.75,1617,36.0,95,No Failure
2023-07-20 17:00:00,M19632,M,31.450000000000045,39.85000000000002,1435,37.9,98,No Failure
2023-07-20 17:15:00,L51953,L,31.450000000000045,39.85000000000002,1391,50.3,101,No Failure
2023-07-20 17:30:00,L51954,L,31.450000000000045,39.85000000000002,1827,23.3,103,No Failure
2023-07-20 17:45:00,L51955,L,31.350000000000023,39.85000000000002,1761,25.8,105,No Failure
2023-07-20 18:00:00,L51956,L,31.350000000000023,39.950000000000045,1522,36.4,107,No Failure
2023-07-20 18:15:00,M19637,M,31.350000000000023,40.05000000000001,1818,23.6,109,No Failure
2023-07-20 18:30:00,H34192,H,31.450000000000045,40.05000000000001,1371,54.6,112,Heat Dissipation Failure
2023-07-20 18:45:00,L51959,L,31.55000000000001,40.150000000000034,1511,38.9,117,No Failure
2023-07-20 19:00:00,L51960,L,31.55000000000001,40.25,1404,46.6,119,No Failure
2023-07-20 19:15:00,L51961,L,31.55000000000001,40.150000000000034,1384,45.9,121,No Failure
2023-07-20 19:30:00,L51962,L,31.65000000000004,40.35000000000002,1368,52.6,123,No Failure
2023-07-20 19:45:00,L51963,L,31.55000000000001,40.35000000000002,1641,36.0,125,No Failure
2023-07-20 20:00:00,L51964,L,31.75,40.450000000000045,1642,32.3,127,No Failure
2023-07-20 20:15:00,H34199,H,31.75,40.55000000000001,1401,50.0,129,No Failure
2023-07-20 20:30:00,L51966,L,31.65000000000004,40.450000000000045,1577,41.3,134,No Failure
2023-07-20 20:45:00,L51967,L,31.55000000000001,40.450000000000045,1396,44.1,136,No Failure
2023-07-20 21:00:00,H34202,H,31.55000000000001,40.450000000000045,1514,35.5,138,No Failure
2023-07-20 21:15:00,L51969,L,31.65000000000004,40.650000000000034,1646,35.8,143,No Failure
2023-07-20 21:30:00,L51970,L,31.65000000000004,40.650000000000034,1443,40.7,145,No Failure
2023-07-20 21:45:00,M19651,M,31.55000000000001,40.55000000000001,1469,48.5,147,No Failure
2023-07-20 22:00:00,H34206,H,31.55000000000001,40.55000000000001,1564,40.2,150,No Failure
2023-07-20 22:15:00,H34207,H,31.450000000000045,40.450000000000045,1498,40.2,155,No Failure
2023-07-20 22:30:00,L51974,L,31.450000000000045,40.450000000000045,1699,27.9,160,No Failure
2023-07-20 22:45:00,L51975,L,31.450000000000045,40.35000000000002,1431,49.0,162,No Failure
2023-07-20 23:00:00,L51976,L,31.350000000000023,40.25,1390,47.3,164,No Failure
2023-07-20 23:15:00,L51977,L,31.350000000000023,40.35000000000002,1380,46.1,166,No Failure
2023-07-20 23:30:00,L51978,L,31.350000000000023,40.35000000000002,1457,46.4,168,No Failure
2023-07-20 23:45:00,L51979,L,31.350000000000023,40.35000000000002,1418,42.2,170,No Failure
2023-07-21 00:00:00,M19660,M,31.350000000000023,40.35000000000002,1353,51.0,172,No Failure
2023-07-21 00:15:00,L51981,L,31.350000000000023,40.25,1574,32.7,175,No Failure
2023-07-21 00:30:00,M19662,M,31.350000000000023,40.25,1318,54.2,177,No Failure
2023-07-21 00:45:00,L51983,L,31.450000000000045,40.35000000000002,1710,31.4,180,No Failure
2023-07-21 01:00:00,L51984,L,31.55000000000001,40.450000000000045,1621,38.8,182,No Failure
2023-07-21 01:15:00,L51985,L,31.450000000000045,40.450000000000045,1606,33.6,184,No Failure
2023-07-21 01:30:00,H34220,H,31.450000000000045,40.35000000000002,1375,54.0,186,No Failure
2023-07-21 01:45:00,L51987,L,31.350000000000023,40.25,1503,36.5,191,No Failure
2023-07-21 02:00:00,L51988,L,31.350000000000023,40.150000000000034,1404,48.6,193,No Failure
2023-07-21 02:15:00,L51989,L,31.25,40.05000000000001,1656,32.7,195,No Failure
2023-07-21 02:30:00,M19670,M,31.25,39.950000000000045,1499,39.4,197,No Failure
2023-07-21 02:45:00,M19671,M,31.25,39.85000000000002,1748,28.4,200,No Failure
2023-07-21 03:00:00,L51992,L,31.25,39.75,1531,37.9,203,No Failure
2023-07-21 03:15:00,M19673,M,31.15000000000004,39.650000000000034,1536,40.6,205,No Failure
2023-07-21 03:30:00,L51994,L,31.25,39.650000000000034,1401,53.0,208,Overstrain Failure
2023-07-21 03:45:00,H34229,H,31.25,39.75,1534,33.2,210,No Failure
2023-07-21 04:00:00,L51996,L,31.25,39.85000000000002,1521,35.9,215,Tool Wear Failure
2023-07-21 04:15:00,L51997,L,31.350000000000023,39.950000000000045,1674,30.8,0,No Failure
2023-07-21 04:30:00,M19678,M,31.450000000000045,39.950000000000045,1967,20.9,2,No Failure
2023-07-21 04:45:00,L51999,L,31.450000000000045,40.05000000000001,1696,30.7,5,No Failure
2023-07-21 05:00:00,M19680,M,31.450000000000045,39.950000000000045,1627,32.5,7,No Failure
2023-07-21 05:15:00,L52001,L,31.350000000000023,39.75,1405,45.6,10,No Failure
2023-07-21 05:30:00,L52002,L,31.350000000000023,39.75,1565,38.9,12,No Failure
2023-07-21 05:45:00,L52003,L,31.350000000000023,39.75,1493,38.7,14,No Failure
2023-07-21 06:00:00,L52004,L,31.25,39.650000000000034,1499,45.0,16,No Failure
2023-07-21 06:15:00,L52005,L,31.15000000000004,39.650000000000034,1692,30.6,18,No Failure
2023-07-21 06:30:00,L52006,L,31.25,39.650000000000034,2268,15.8,20,No Failure
2023-07-21 06:45:00,L52007,L,31.25,39.650000000000034,1438,58.9,22,No Failure
2023-07-21 07:00:00,L52008,L,31.350000000000023,39.75,1515,39.2,24,No Failure
2023-07-21 07:15:00,L52009,L,31.25,39.75,1491,38.2,26,No Failure
2023-07-21 07:30:00,L52010,L,31.350000000000023,39.85000000000002,1756,29.7,28,No Failure
2023-07-21 07:45:00,L52011,L,31.350000000000023,39.85000000000002,1366,54.5,30,Heat Dissipation Failure
2023-07-21 08:00:00,L52012,L,31.350000000000023,39.85000000000002,1436,45.1,32,No Failure
2023-07-21 08:15:00,L52013,L,31.25,39.75,1377,41.6,34,Heat Dissipation Failure
2023-07-21 08:30:00,M19694,M,31.25,39.75,1510,42.2,36,No Failure
2023-07-21 08:45:00,M19695,M,31.25,39.75,1419,50.9,39,No Failure
2023-07-21 09:00:00,L52016,L,31.15000000000004,39.650000000000034,1315,62.0,42,Heat Dissipation Failure
2023-07-21 09:15:00,H34251,H,31.15000000000004,39.650000000000034,1806,27.7,44,No Failure
2023-07-21 09:30:00,H34252,H,31.15000000000004,39.650000000000034,1649,29.4,49,No Failure
2023-07-21 09:45:00,H34253,H,31.25,39.75,1402,50.0,54,No Failure
2023-07-21 10:00:00,L52020,L,31.25,39.75,1298,63.9,59,Heat Dissipation Failure
2023-07-21 10:15:00,M19701,M,31.15000000000004,39.650000000000034,1441,44.9,61,No Failure
2023-07-21 10:30:00,M19702,M,31.15000000000004,39.650000000000034,1489,49.4,64,No Failure
2023-07-21 10:45:00,L52023,L,31.15000000000004,39.650000000000034,1842,24.5,67,No Failure
2023-07-21 11:00:00,M19704,M,31.25,39.650000000000034,1316,50.9,69,Heat Dissipation Failure
2023-07-21 11:15:00,M19705,M,31.15000000000004,39.650000000000034,1583,33.3,72,No Failure
2023-07-21 11:30:00,M19706,M,31.15000000000004,39.650000000000034,1548,33.5,75,No Failure
2023-07-21 11:45:00,L52027,L,31.25,39.75,1434,44.6,78,No Failure
2023-07-21 12:00:00,H34262,H,31.350000000000023,39.85000000000002,1397,52.9,80,No Failure
2023-07-21 12:15:00,M19709,M,31.350000000000023,39.85000000000002,1475,42.9,85,No Failure
2023-07-21 12:30:00,L52030,L,31.350000000000023,39.85000000000002,1441,56.8,88,No Failure
2023-07-21 12:45:00,L52031,L,31.55000000000001,39.950000000000045,1363,51.8,90,Heat Dissipation Failure
2023-07-21 13:00:00,L52032,L,31.55000000000001,40.05000000000001,1619,34.9,92,No Failure
2023-07-21 13:15:00,L52033,L,31.55000000000001,40.05000000000001,1487,34.0,94,No Failure
2023-07-21 13:30:00,L52034,L,31.55000000000001,40.05000000000001,1568,33.8,96,No Failure
2023-07-21 13:45:00,L52035,L,31.55000000000001,40.150000000000034,1375,46.2,98,No Failure
2023-07-21 14:00:00,M19716,M,31.450000000000045,40.150000000000034,1698,31.3,100,No Failure
2023-07-21 14:15:00,L52037,L,31.55000000000001,40.150000000000034,1606,37.4,103,No Failure
2023-07-21 14:30:00,L52038,L,31.55000000000001,40.150000000000034,1349,51.0,105,No Failure
2023-07-21 14:45:00,L52039,L,31.55000000000001,40.25,1535,38.6,107,No Failure
2023-07-21 15:00:00,M19720,M,31.450000000000045,40.25,1504,49.5,109,No Failure
2023-07-21 15:15:00,L52041,L,31.350000000000023,40.150000000000034,1946,21.1,112,No Failure
2023-07-21 15:30:00,L52042,L,31.350000000000023,39.950000000000045,1326,55.7,114,No Failure
2023-07-21 15:45:00,M19723,M,31.450000000000045,40.150000000000034,1915,22.3,116,No Failure
2023-07-21 16:00:00,L52044,L,31.450000000000045,40.150000000000034,1451,43.4,119,No Failure
